Group	ROI	1H	2H	SE	Ratio_2Hx1H	area	axis_major_length	axis_minor_length
red	2	58072	4105	298651	0.06602119754893289	248	48.54787351926924	7.275028323713531
red	3	48441	4045	172074	0.07706817055976832	128	25.443255745180082	6.654277493489488
red	4	109403	8482	271885	0.07195147813547101	248	42.47220740243486	7.820884154473162
red	5	59632	4935	250045	0.07643223318413431	230	35.14448891464432	8.477249831929079
red	6	51849	3671	167197	0.06612031700288185	155	31.272977720766555	6.9394490361966295
green	1	175090	11858	1453514	0.06342940282859405	577	61.8889200856085	33.31506131523017
green	2	10707	839	129086	0.07266585830590681	47	10.00272923645456	6.007216343901704
green	3	13994	971	131357	0.06488473103909122	53	11.333706376165422	6.031358757204928
green	4	93450	5808	496989	0.05851417517983437	304	40.84527013953723	13.359240580597291
green	5	8320	704	100464	0.07801418439716312	39	8.414639425799036	5.824512107949956
green	6	12436	806	74851	0.06086693852892312	36	8.459051693633013	5.333333333333333
green	7	9623	684	70649	0.06636266614921897	43	9.621481626150233	5.704110832796752
green	8	23961	1691	132617	0.06592078590363325	79	17.670502635286837	5.851615112664883
green	9	11365	851	79191	0.06966273739358218	46	9.636885659661596	6.04957465423516
green	10	49142	3907	142997	0.07364889064826859	139	23.25617945362769	11.689262596047708
green	11	32223	3068	118302	0.08693434586721827	118	24.895210069924225	6.901104306800751
green	12	31137	2609	116240	0.0773128667101286	119	22.957107620699855	7.946049371693243
green	13	44286	4057	163688	0.08392114680512174	173	37.22542422863457	7.11775655509872
green	14	43655	3686	132897	0.07786062820810714	131	27.9421290525508	6.247789345983067
green	15	23963	2187	87121	0.08363288718929254	92	19.040885084051606	6.495635261201541
green	16	36821	3428	109360	0.08516981788367413	98	22.218182020653526	5.77129300351552
green	17	41206	3493	163528	0.07814492494239245	174	36.90381456557983	7.329323781228958
green	18	26751	2095	136438	0.07262705401095472	116	24.211996083839214	6.838405358547222
green	19	10606	920	48410	0.07981953843484296	51	11.881770515720092	5.430487646467062
green	20	21775	1833	97998	0.07764317180616741	96	20.1871104362392	6.156073334663009
green	21	16473	1369	69803	0.07672906624817845	76	16.66340299513863	6.009339735487423
green	22	11083	905	40554	0.07549215882549216	41	9.596747416474487	5.373829991773819
green	23	15176	1214	64470	0.07406955460646736	66	15.322789523708755	5.482755334738735
green	24	27962	1967	90131	0.06572220922850747	91	19.17971998295568	6.2862676015760846
green	25	126220	9158	496111	0.06764762369070307	417	48.417052060211994	18.782757051312522
green	26	19022	1383	81712	0.06777750551335457	80	17.043184919904725	6.37631145615803
green	27	37834	2463	160995	0.06112117527359357	151	32.65537418102506	6.36110097757196
green	28	59805	4730	251315	0.07329356163322229	203	25.55473394757431	17.06862658791445
green	29	23687	1635	96052	0.0645683595292631	90	18.724415122146187	6.467677035441529
green	30	12594	860	72385	0.06392151033149993	68	14.816374407375472	5.979286414737599
green	31	16420	916	48228	0.05283802491924319	58	12.103289129893609	6.184465202125137
green	32	61950	3899	247708	0.05921122568300202	253	33.87265789550492	21.330441096583776
green	33	21149	1224	84903	0.054708800786662494	104	20.957537217073586	7.3192605243547595
green	34	54740	3066	250928	0.05303947687091305	260	53.63067685651919	13.45654291595339
green	35	30311	2384	127063	0.07291634806545344	144	31.20143875185461	6.0310670031912075
green	36	33408	2552	156626	0.07096774193548387	171	35.64081075682895	6.60324611621645
green	37	9245	725	49977	0.07271815446339017	52	11.547666302559257	5.774913663147567
green	38	14390	1010	73863	0.06558441558441558	79	16.354149065850958	6.2446185875685245
green	39	19664	1534	97209	0.0723653174827814	98	18.327916043155586	8.473838808981705
green	40	11932	873	69361	0.06817649355720422	73	15.36372998503592	6.143472343776379
green	41	16933	1362	88384	0.07444657010112052	96	19.740987095837152	6.740221158075512
green	42	23798	1916	113201	0.07451193902154468	124	25.783492662699395	6.263238414442457
green	43	29954	2465	107309	0.07603565810173046	117	24.469397796207463	6.286391286113766
green	44	34422	2165	148247	0.059174023560280974	166	34.74145406839534	6.96807624736579
green	45	32071	2383	184169	0.06916468334591049	186	40.44417669705756	6.718381392236455
green	46	12368	998	70500	0.0746670656890618	73	15.041597995019126	6.63595786695255
green	47	22683	1775	139650	0.07257339111947012	140	29.512800442369443	6.36895514513288
green	48	20837	1761	105037	0.07792725019913267	115	24.563766448500093	6.735969650043034
green	49	14782	1228	70251	0.07670206121174267	75	15.759502951378488	6.27369995855215
green	50	33818	2197	165298	0.06100236012772456	160	33.612210401400105	7.088983490741835
green	51	96574	7239	459409	0.06973115120456976	420	36.98479934441878	25.680450239093524
green	52	14202	1137	75473	0.07412477997261882	79	17.413353002630682	5.8219816631191925
green	53	51385	4595	202416	0.08208288674526616	219	37.31622026401885	11.581713917887305
green	54	15992	1288	82946	0.07453703703703704	83	16.99265058354615	6.663685972803955
green	55	26581	2154	127442	0.07496084913868105	138	29.261195937277964	7.034766262627134
green	56	57250	3742	272872	0.061352308499475344	262	51.66819659283282	8.831288523584458
green	57	16933	1465	82575	0.07962822045874551	85	17.919099606181792	6.418991132444945
green	58	19916	1275	111017	0.06016705205039875	86	18.32652334152833	6.164859878641848
green	59	174463	12979	697506	0.06924275242475006	683	80.96117593605997	18.98966268895321
green	60	36050	2650	197962	0.06847545219638243	185	37.288975837548854	7.808748099036532
green	61	10381	829	51044	0.07395182872435326	53	11.461049704806708	5.917131246773212
green	62	14065	1071	65975	0.07075845665961945	70	14.453867500232791	6.2041460791497
green	63	28579	2005	125766	0.06555715406748627	118	24.674143128872945	6.533865691390404
green	64	108505	8465	523931	0.07236898350004274	348	39.76733731254656	16.242449737190956
green	65	20793	1532	94067	0.06862262038073909	94	20.00649037407773	6.281405207221081
green	66	19487	1572	97828	0.0746474191557054	104	21.64481939271573	7.0099477473954215
green	67	9319	827	42970	0.08150995466193574	48	9.921537994329128	6.162207887543698
green	68	16636	1453	58510	0.08032505942838189	80	16.40068668641206	6.333835821533914
green	69	18640	1494	65187	0.07420284096553094	92	18.710906785431977	6.963738197730827
green	70	18181	1568	52410	0.0793964251354499	73	15.598117964744775	5.999803858364113
red	1	56190	2457	217718	0.04189472607294491	151	30.721700640888844	6.445604830441512
red	2	44886	3627	371997	0.07476346546286562	248	48.54787351926924	7.275028323713531
red	3	34806	3226	197877	0.08482330668910391	128	25.443255745180082	6.654277493489488
red	4	91180	8003	321676	0.08068923101741225	248	42.47220740243486	7.820884154473162
red	5	48891	4098	324590	0.07733680575213724	230	35.14448891464432	8.477249831929079
red	6	51131	4148	220614	0.07503753685848152	155	31.272977720766555	6.9394490361966295
green	1	68345	4463	1054025	0.061298208988023295	577	61.8889200856085	33.31506131523017
green	2	2641	151	70163	0.05408309455587393	47	10.00272923645456	6.007216343901704
green	3	6131	465	115958	0.0704972710733778	53	11.333706376165422	6.031358757204928
green	4	45433	3247	486925	0.06670090386195562	304	40.84527013953723	13.359240580597291
green	5	2068	97	53453	0.04480369515011547	39	8.414639425799036	5.824512107949956
green	6	5247	424	71884	0.07476635514018691	36	8.459051693633013	5.333333333333333
green	7	5144	461	78109	0.08224799286351472	43	9.621481626150233	5.704110832796752
green	8	10040	779	145089	0.07200295775949718	79	17.670502635286837	5.851615112664883
green	9	5432	406	70734	0.06954436450839328	46	9.636885659661596	6.04957465423516
green	10	45486	3738	184529	0.07593856655290103	139	23.25617945362769	11.689262596047708
green	11	23406	2240	135219	0.08734305544724323	118	24.895210069924225	6.901104306800751
green	12	27512	2481	138054	0.08271930117027307	119	22.957107620699855	7.946049371693243
green	13	38574	3277	222181	0.0783015937492533	173	37.22542422863457	7.11775655509872
green	14	34522	2750	163366	0.07378192745224298	131	27.9421290525508	6.247789345983067
green	15	23203	2231	124618	0.08771722890618856	92	19.040885084051606	6.495635261201541
green	16	26741	2535	130828	0.08658969804618118	98	22.218182020653526	5.77129300351552
green	17	45631	4086	215229	0.08218516805116963	174	36.90381456557983	7.329323781228958
green	18	20400	1685	163424	0.07629612859406837	116	24.211996083839214	6.838405358547222
green	19	10372	944	64634	0.08342170378225522	51	11.881770515720092	5.430487646467062
green	20	22736	1969	131410	0.07970046549281522	96	20.1871104362392	6.156073334663009
green	21	17321	1646	91911	0.08678230611061317	76	16.66340299513863	6.009339735487423
green	22	11036	1048	51887	0.08672624958622972	41	9.596747416474487	5.373829991773819
green	23	14989	1342	88674	0.0821750045924928	66	15.322789523708755	5.482755334738735
green	24	29407	2462	119888	0.0772537575700524	91	19.17971998295568	6.2862676015760846
green	25	126840	11267	645622	0.08158167218171418	417	48.417052060211994	18.782757051312522
green	26	22148	1916	108605	0.07962101063829788	80	17.043184919904725	6.37631145615803
green	27	36905	2981	201691	0.07473800330943188	151	32.65537418102506	6.36110097757196
green	28	50533	4513	290009	0.08198597536605748	203	25.55473394757431	17.06862658791445
green	29	27481	2105	130350	0.07114851619008991	90	18.724415122146187	6.467677035441529
green	30	12932	1098	97439	0.0782608695652174	68	14.816374407375472	5.979286414737599
green	31	27518	859	63526	0.03027099411495225	58	12.103289129893609	6.184465202125137
green	32	90485	3599	318297	0.03825305046554143	253	33.87265789550492	21.330441096583776
green	33	39468	1379	117697	0.033760129262858964	104	20.957537217073586	7.3192605243547595
green	34	78151	3162	327257	0.03888677087304613	260	53.63067685651919	13.45654291595339
green	35	35915	2142	157798	0.05628399506004152	144	31.20143875185461	6.0310670031912075
green	36	38641	2202	195727	0.05391376735303479	171	35.64081075682895	6.60324611621645
green	37	14284	921	67425	0.060572180203880305	52	11.547666302559257	5.774913663147567
green	38	20712	1229	98234	0.05601385533931908	79	16.354149065850958	6.2446185875685245
green	39	17764	1061	113579	0.05636122177954847	98	18.327916043155586	8.473838808981705
green	40	18251	1179	96461	0.0606793618116315	73	15.36372998503592	6.143472343776379
green	41	20864	1362	117316	0.061279582470979935	96	19.740987095837152	6.740221158075512
green	42	33875	2367	146347	0.06531096517852215	124	25.783492662699395	6.263238414442457
green	43	28408	1792	128349	0.05933774834437086	117	24.469397796207463	6.286391286113766
green	44	50753	2648	184777	0.04958708638415011	166	34.74145406839534	6.96807624736579
green	45	39163	2678	248486	0.06400420640042064	186	40.44417669705756	6.718381392236455
green	46	18174	1387	98399	0.07090639537855938	73	15.041597995019126	6.63595786695255
green	47	30995	2316	194055	0.06952658281048302	140	29.512800442369443	6.36895514513288
green	48	29390	2164	144882	0.06858084553463903	115	24.563766448500093	6.735969650043034
green	49	16924	969	90177	0.05415525624545912	75	15.759502951378488	6.27369995855215
green	50	46644	2452	215197	0.04994296887730161	160	33.612210401400105	7.088983490741835
green	51	100225	7504	560869	0.06965626711470449	420	36.98479934441878	25.680450239093524
green	52	19528	1383	105235	0.0661374396250777	79	17.413353002630682	5.8219816631191925
green	53	49843	4213	251682	0.07793769424300726	219	37.31622026401885	11.581713917887305
green	54	22202	1573	108358	0.06616193480546793	83	16.99265058354615	6.663685972803955
green	55	28374	1932	162548	0.06374975252425262	138	29.261195937277964	7.034766262627134
green	56	61317	4066	346111	0.0621874187479926	262	51.66819659283282	8.831288523584458
green	57	19632	1483	110669	0.0702344304996448	85	17.919099606181792	6.418991132444945
green	58	19975	1256	135170	0.05915877725966747	86	18.32652334152833	6.164859878641848
green	59	191445	15292	852383	0.07396837527873579	683	80.96117593605997	18.98966268895321
green	60	39948	2936	261598	0.06846376270870255	185	37.288975837548854	7.808748099036532
green	61	12290	964	66925	0.07273275992153312	53	11.461049704806708	5.917131246773212
green	62	17727	1347	84107	0.07061969172695816	70	14.453867500232791	6.2041460791497
green	63	25157	1633	137983	0.060955580440462856	118	24.674143128872945	6.533865691390404
green	64	106409	8539	567676	0.07428576399763372	348	39.76733731254656	16.242449737190956
green	65	15441	1131	102194	0.06824764663287473	94	20.00649037407773	6.281405207221081
green	66	21250	1754	118611	0.07624760911145888	104	21.64481939271573	7.0099477473954215
green	67	9143	740	49140	0.07487604978245473	48	9.921537994329128	6.162207887543698
green	68	17791	1715	71569	0.08792166512867836	80	16.40068668641206	6.333835821533914
green	69	18374	1532	78766	0.07696172008439667	92	18.710906785431977	6.963738197730827
green	70	12921	1135	62611	0.08074843483210017	73	15.598117964744775	5.999803858364113
